Longitude_city1,Latitude_City1,Longitude_City2,Latitude_City2,City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,May-84,9872,179,82.1,1250,12340000,15030451,12024,1984,5
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,May-84,29011,611,67,476,13809236,20610800,43300,1984,5
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,May-84,6107,271,53.6,378,2308446,4306802,11394,1984,5
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,May-84,15224,150,73.9,1330,20247920,27399080,20601,1984,5
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,May-84,3101,312,37.9,457,1417157,3739201,8182,1984,5
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,May-84,26253,259,76.9,2706,71040618,92380518,34139,1984,5
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,May-84,170378,1494,74.2,706,120286868,162111682,229620,1984,5
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,May-84,17088,150,77.5,3284,56116992,72409022,22049,1984,5
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,May-84,4194,104,63.2,837,3510378,5554396,6636,1984,5
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,May-84,6126,76,76,1690,10352940,13622289,8061,1984,5
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,May-84,5092,149,65.7,367,1868764,2844390,7750,1984,5
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Jun-84,11888,124,73.6,1316,15644608,21256261,16152,1984,6
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Jun-84,2820,38,60.8,1622,4574040,7523092,4638,1984,6
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Jun-84,798,10,77.3,972,775656,1003436,1032,1984,6
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Jun-84,2952,27,84.1,2619,7731288,9192970,3510,1984,6
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Jun-84,973,18,52.6,1607,1563611,2972644,1850,1984,6
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Jun-84,51771,648,68.6,643,33288753,48525879,75468,1984,6
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Jun-84,14465,126,79.7,2120,30665800,38476537,18149,1984,6
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Jun-84,31115,317,76.4,1167,36311205,47527755,40726,1984,6
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Jun-84,9241,246,72.1,452,4176932,5793248,12817,1984,6
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Jun-84,9017,75,84.1,1305,11767185,13991897,10722,1984,6
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Jun-84,2597,31,69.5,2022,5251134,7555588,3737,1984,6
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Jun-84,2007,32,80.5,1391,2791737,3467996,2493,1984,6
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Jun-84,281,7,37.2,956,268636,722140,755,1984,6
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Jun-84,2103,15,86.6,2852,5997756,6925815,2428,1984,6
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Jun-84,570,9,64,797,454290,709828,891,1984,6
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Jun-84,23504,261,77.9,1381,32459024,41667553,30172,1984,6
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Jun-84,393,5,54.6,3615,1420695,2602005,720,1984,6
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Jun-84,6207,84,67.5,895,5555265,8230022,9196,1984,6
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Jun-84,21268,267,79.6,518,11016824,13840231,26719,1984,6
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Jun-84,94242,931,73.4,753,70964226,96681507,128395,1984,6
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Jun-84,36061,402,86.7,1112,40099832,46251248,41593,1984,6
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Jun-84,388,9,59.5,1677,650676,1093573,652,1984,6
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Jun-84,119,2,61.3,1971,234549,382625,194,1984,6
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Jun-84,27452,380,58.2,470,12902440,22169141,47168,1984,6
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Jun-84,39785,577,62.1,236,9389260,15119581,64066,1984,6
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Jun-84,6371,144,85.1,443,2822353,3316514,7486,1984,6
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Jun-84,4576,211,47,412,1885312,4011302,9736,1984,6
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Jun-84,5771,154,73.1,310,1789010,2447346,7895,1984,6
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Jun-84,24477,306,71.8,680,16644360,23181560,34091,1984,6
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Jun-84,21078,322,67.8,618,13026204,19212690,31088,1984,6
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Jun-84,5604,234,58.3,538,3014952,5171444,9612,1984,6
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Jun-84,7834,137,84,1250,9792500,11657738,9326,1984,6
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Jun-84,23846,494,67.1,476,11350696,16916089,35538,1984,6
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Jun-84,5116,234,51.3,378,1933848,3769684,9973,1984,6
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Jun-84,7850,86,81.6,1330,10440500,12794730,9620,1984,6
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Jun-84,3176,296,40.7,457,1451432,3566172,7803,1984,6
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Jun-84,17852,194,75.7,2706,48307512,63814415,23583,1984,6
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Jun-84,151317,1353,71.6,706,106829802,149203634,211337,1984,6
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Jun-84,10932,100,75.9,3284,35900688,47299984,14403,1984,6
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Jun-84,2837,87,51.8,837,2374569,4584110,5477,1984,6
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Jun-84,4734,59,81.6,1690,8000460,9804485,5801,1984,6
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Jun-84,5122,137,71.7,367,1879774,2621721,7144,1984,6
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Jul-84,14116,131,80.4,1316,18576656,23105294,17557,1984,7
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Jul-84,3183,40,65.2,1622,5162826,7918445,4882,1984,7
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Jul-84,1211,14,77.3,972,1177092,1522758,1567,1984,7
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Jul-84,4174,38,86.5,2619,10931706,12637810,4825,1984,7
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Jul-84,1065,16,57.8,1607,1711455,2960995,1843,1984,7
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Jul-84,52341,671,69.3,643,33655263,48564593,75528,1984,7
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Jul-84,14368,133,74.5,2120,30460160,40886121,19286,1984,7
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Jul-84,34393,354,77.2,1167,40136631,51990455,44551,1984,7
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Jul-84,8375,184,79.1,452,3785500,4785714,10588,1984,7
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Jul-84,9526,84,79.3,1305,12431430,15676456,12013,1984,7
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Jul-84,3105,31,79.9,2022,6278310,7857710,3886,1984,7
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Jul-84,2298,30,83,1391,3196518,3851227,2769,1984,7
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Jul-84,230,6,37.6,956,219880,584787,612,1984,7
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Jul-84,2878,25,75.6,2852,8208056,10857217,3807,1984,7
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Jul-84,837,15,54.2,797,667089,1230792,1544,1984,7
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Jul-84,27400,300,77.9,1381,37839400,48574326,35173,1984,7
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Jul-84,377,4,65.5,3615,1362855,2080695,576,1984,7
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Jul-84,6387,92,67.9,895,5716365,8418800,9406,1984,7
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Jul-84,22303,296,75.7,518,11552954,15261498,29462,1984,7
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Jul-84,101858,1007,72.9,753,76699074,105211350,139723,1984,7
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Jul-84,39107,420,86.9,1112,43486984,50042559,45002,1984,7
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Jul-84,326,6,81.1,1677,546702,674109,402,1984,7
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Jul-84,30037,388,63,470,14117390,22408556,47678,1984,7
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Jul-84,45105,618,65.7,236,10644780,16202100,68653,1984,7
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Jul-84,5827,150,74.7,443,2581361,3455637,7801,1984,7
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,Jul-84,73,1,71.6,3155,230315,321669,102,1984,7
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Jul-84,4038,184,49.9,412,1663656,3333980,8092,1984,7
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Jul-84,5376,145,67.9,310,1666560,2454433,7918,1984,7
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Jul-84,26031,333,70.1,680,17701080,25251184,37134,1984,7
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Jul-84,19511,312,67.2,618,12057798,17943152,29034,1984,7
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Jul-84,6150,218,62.2,538,3308700,5319453,9887,1984,7
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Jul-84,8661,154,85.2,1250,10826250,12706866,10165,1984,7
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Jul-84,22796,484,69.7,476,10850896,15568000,32706,1984,7
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Jul-84,4787,214,54.4,378,1809486,3326261,8800,1984,7
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Jul-84,10909,107,83.1,1330,14508970,17459651,13128,1984,7
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Jul-84,3168,317,40.3,457,1447776,3592496,7861,1984,7
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Jul-84,20940,227,73.9,2706,56663640,76676103,28336,1984,7
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Jul-84,158759,1436,70.1,706,112083854,159891375,226475,1984,7
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Jul-84,11721,109,74.4,3284,38491764,51736242,15754,1984,7
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Jul-84,2783,84,50.5,837,2329371,4612616,5511,1984,7
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Jul-84,8320,91,86.9,1690,14060800,16180437,9574,1984,7
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Jul-84,5167,157,63.5,367,1896289,2986282,8137,1984,7
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Aug-84,15433,135,83.7,1316,20309828,24265027,18438,1984,8
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Aug-84,3662,39,75.6,1622,5939764,7856831,4844,1984,8
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Aug-84,1240,13,87.8,972,1205280,1372756,1412,1984,8
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Aug-84,3535,36,74.2,2619,9258165,12477311,4764,1984,8
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Aug-84,1255,16,68.1,1607,2016785,2961505,1843,1984,8
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Aug-84,62490,719,75.3,643,40181070,53361315,82988,1984,8
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Aug-84,16601,145,77.7,2120,35194120,45294878,21366,1984,8
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Aug-84,38870,377,79.9,1167,45361290,56772578,48648,1984,8
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Aug-84,9686,193,84.8,452,4378072,5162821,11422,1984,8
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Aug-84,9922,86,81.5,1305,12948210,15887374,12174,1984,8
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Aug-84,3399,35,80.2,2022,6872778,8569549,4238,1984,8
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Aug-84,2487,36,72.3,1391,3459417,4784809,3440,1984,8
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Aug-84,359,6,54.9,956,343204,625144,654,1984,8
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Aug-84,2851,24,76,2852,8131052,10698753,3751,1984,8
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Aug-84,128,7,66,797,102016,154570,194,1984,8
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Aug-84,40046,384,81.4,1381,55303526,67940450,49197,1984,8
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Aug-84,443,4,76.9,3615,1601445,2082503,576,1984,8
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Aug-84,7804,90,77,895,6984580,9070883,10135,1984,8
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Aug-84,22526,303,76.7,518,11668468,15213126,29369,1984,8
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Aug-84,106408,1028,75.9,753,80125224,105566830,140195,1984,8
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Aug-84,37345,406,84.3,1112,41527640,49261732,44300,1984,8
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Aug-84,716,15,74.9,1677,1200732,1603113,956,1984,8
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Aug-84,135,2,66.2,1971,266085,401941,204,1984,8
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Aug-84,30166,407,60.6,470,14178020,23396073,49779,1984,8
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Aug-84,46224,637,66.2,236,10908864,16478647,69825,1984,8
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Aug-84,5715,142,78.9,443,2531745,3208802,7243,1984,8
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,Aug-84,161,1,76.3,3155,507955,665734,211,1984,8
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Aug-84,4821,185,59.8,412,1986252,3321492,8062,1984,8
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Aug-84,5685,136,73.9,310,1762350,2384777,7693,1984,8
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Aug-84,33807,416,70.8,680,22988760,32470000,47750,1984,8
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Aug-84,23231,331,70.9,618,14356758,20249306,32766,1984,8
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Aug-84,6485,245,60.9,538,3488930,5728949,10649,1984,8
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Aug-84,8586,166,79.8,1250,10732500,13449248,10759,1984,8
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Aug-84,28023,565,72,476,13338948,18526317,38921,1984,8
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Aug-84,6002,230,63.2,378,2268756,3589804,9497,1984,8
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Aug-84,26810,227,81.2,1330,35657300,43912931,33017,1984,8
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Aug-84,3005,312,37.5,457,1373285,3662093,8013,1984,8
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Aug-84,24727,252,75.8,2706,66911262,88273433,32621,1984,8
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Aug-84,173440,1492,73.1,706,122448640,167508399,237264,1984,8
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Aug-84,15350,133,77.9,3284,50409400,64710398,19705,1984,8
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Aug-84,3493,87,61,837,2923641,4792854,5726,1984,8
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Aug-84,8369,92,87.3,1690,14143610,16201157,9586,1984,8
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Aug-84,4675,138,65.9,367,1715725,2603528,7094,1984,8
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Sep-84,13601,125,79.5,1316,17898916,22514360,17108,1984,9
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Sep-84,3897,39,74.3,1622,6320934,8507314,5245,1984,9
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Sep-84,1258,12,89.6,972,1222776,1364705,1404,1984,9
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Sep-84,2260,25,69.2,2619,5918940,8553382,3266,1984,9
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Sep-84,1817,20,78.7,1607,2919919,3710189,2309,1984,9
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Sep-84,56406,657,71.1,643,36269058,51011333,79333,1984,9
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Sep-84,16602,136,83.1,2120,35196240,42354079,19978,1984,9
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Sep-84,37840,378,78.5,1167,44159280,56253860,48204,1984,9
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Sep-84,9464,191,84.8,452,4277728,5044491,11160,1984,9
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Sep-84,9068,77,82.1,1305,11833740,14413812,11045,1984,9
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Sep-84,2859,31,73.5,2022,5780898,7865167,3890,1984,9
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Sep-84,4202,57,74.7,1391,5844982,7824608,5625,1984,9
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Sep-84,432,8,53.6,956,412992,770507,806,1984,9
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Sep-84,1556,12,83.6,2852,4437712,5308268,1861,1984,9
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Sep-84,300,10,56.4,797,239100,423936,532,1984,9
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Sep-84,35555,361,82.2,1381,49101455,59734130,43254,1984,9
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Sep-84,462,5,64.2,3615,1670130,2601449,720,1984,9
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Sep-84,8177,89,81.5,895,7318415,8979650,10033,1984,9
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Sep-84,25175,310,81.8,518,13040650,15942115,30776,1984,9
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Sep-84,103091,1001,74.5,753,77627523,104198017,138377,1984,9
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Sep-84,37353,397,85.6,1112,41536536,48523991,43637,1984,9
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Sep-84,641,12,82.6,1677,1074957,1301401,776,1984,9
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Sep-84,215,2,87.4,1971,423765,484857,246,1984,9
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Sep-84,29011,381,62.5,470,13635170,21816272,46418,1984,9
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Sep-84,44942,606,65.3,236,10606312,16242438,68824,1984,9
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Sep-84,5986,166,70,443,2651798,3788283,8551,1984,9
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Sep-84,6154,212,63.2,412,2535448,4011785,9737,1984,9
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Sep-84,6036,162,68,310,1871160,2751706,8876,1984,9
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Sep-84,37814,441,74.4,680,25713520,34561183,50825,1984,9
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Sep-84,28330,387,69.3,618,17507940,25263983,40880,1984,9
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Sep-84,6444,226,65.7,538,3466872,5276822,9808,1984,9
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Sep-84,8482,167,78.4,1250,10602500,13523597,10819,1984,9
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Sep-84,32119,604,68.8,476,15288644,22221866,46685,1984,9
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Sep-84,6733,232,67.4,378,2545074,3776074,9990,1984,9
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Sep-84,19715,167,83.2,1330,26220950,31515565,23696,1984,9
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Sep-84,3128,286,43.5,457,1429496,3286198,7191,1984,9
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Sep-84,30735,277,75.7,2706,83168910,109866460,40601,1984,9
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Sep-84,160397,1430,71.9,706,113240282,157496915,223083,1984,9
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Sep-84,16611,132,84.4,3284,54550524,64633322,19681,1984,9
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Sep-84,4478,105,66.5,837,3748086,5636220,6734,1984,9
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Sep-84,8909,93,84.2,1690,15056210,17881485,10581,1984,9
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Sep-84,5408,163,65.3,367,1984736,3039412,8282,1984,9
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Oct-84,12518,129,74.3,1316,16473688,22171855,16848,1984,10
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Oct-84,3192,39,69.8,1622,5177424,7417513,4573,1984,10
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Oct-84,1285,14,87.9,972,1249020,1420956,1462,1984,10
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Oct-84,1491,17,65.4,2619,3904929,5970839,2280,1984,10
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Oct-84,1368,16,83.6,1607,2198376,2629636,1636,1984,10
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Oct-84,58098,698,73.6,643,37357014,50756813,78938,1984,10
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Oct-84,17742,142,82.8,2120,37613040,45426377,21428,1984,10
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Oct-84,36880,367,78,1167,43038960,55178154,47282,1984,10
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Oct-84,9610,185,84.3,452,4343720,5152693,11400,1984,10
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Oct-84,8120,78,73.4,1305,10596600,14436785,11063,1984,10
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Oct-84,2323,30,63.5,2022,4697106,7397017,3658,1984,10
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Oct-84,1085,17,72.7,1391,1509235,2075977,1492,1984,10
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Oct-84,473,9,49.8,956,452188,908008,950,1984,10
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Oct-84,518,4,89.9,2852,1477336,1643310,576,1984,10
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Oct-84,259,9,54,797,206423,382265,480,1984,10
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Oct-84,29833,331,78.7,1381,41199373,52349902,37907,1984,10
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Oct-84,358,4,62.2,3615,1294170,2080659,576,1984,10
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Oct-84,7175,90,76.9,895,6421625,8350618,9330,1984,10
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Oct-84,22706,290,80.1,518,11761708,14683780,28347,1984,10
